lat,lng,predicted_label
25.741,-60.483,Bent
25.742,-60.75,FR II
25.748,-60.895,Bent
25.762,-53.536,FR I
25.769,-53.379,Point Source
25.769,-60.434,FR I
25.775,-53.132,FR II
25.781,-52.999,FR II
25.794,-60.296,FR II
25.802,-53.375,Bent
25.819,-60.222,FR II
25.824,-60.601,FR II
25.832,-60.471,FR II
25.858,-53.205,FR II
25.862,-53.15,FR I
25.881,-60.542,FR II
25.89,-52.794,FR I
25.892,-52.078,FR II
25.918,-53.483,FR II
25.931,-60.141,FR II
25.956,-61.221,FR II
25.964,-60.288,FR II
25.965,-53.497,Bent
25.965,-60.676,FR II
25.969,-53.277,Bent
25.969,-60.46,FR II
25.971,-53.814,FR I
25.979,-61.094,Bent
25.983,-53.847,Bent
25.988,-60.517,FR II
250.059,-82.275,FR II
250.762,-82.17,FR I
250.831,-81.79,Bent
250.866,-82.724,Bent
251.01,-82.082,FR I
251.175,-81.985,FR I
251.261,-60.036,FR II
251.279,-82.255,Exotic
251.415,-60.049,FR I
251.508,-60.07,FR II
251.562,-59.749,Bent
251.6,-59.737,Bent
251.685,-81.812,Bent
251.696,-60.364,FR II
251.699,-60.457,Exotic
251.703,-59.847,FR II
251.73,-60.293,Point Source
251.763,-82.753,Bent
251.791,-59.158,Bent
251.823,-82.385,FR II
251.83,-59.445,FR I
251.875,-81.441,FR I
251.923,-60.147,Bent
251.975,-82.693,FR II
252.046,-82.873,FR I
252.058,-60.143,Point Source
252.06,-59.602,FR II
252.061,-59.623,FR II
252.085,-59.076,Bent
252.095,-59.517,Bent
252.115,-59.477,FR II
252.144,-59.699,FR II
252.159,-60.377,FR II
252.159,-82.489,FR II
252.17,-82.833,FR II
252.181,-82.044,Bent
252.195,-59.674,Point Source
252.232,-59.082,FR I
252.235,-82.294,Point Source
252.242,-82.113,Bent
252.252,-59.465,FR I
252.359,-82.436,FR I
252.37,-59.209,FR I
252.372,-59.735,FR II
252.394,-59.947,FR II
252.404,-59.547,FR II
252.414,-59.942,FR II
252.428,-59.903,FR II
252.435,-59.941,FR II
252.447,-59.49,FR I
252.467,-59.513,FR I
252.491,-60.137,Point Source
252.491,-60.686,Bent
252.498,-82.342,FR II
252.52,-59.628,FR II
252.547,-59.541,FR I
252.569,-59.137,FR II
252.575,-60.274,FR I
252.593,-59.164,FR II
252.616,-59.603,FR I
252.619,-58.979,FR I
252.628,-82.004,FR II
252.645,-59.462,FR I
252.671,-60.064,FR II
252.683,-59.588,FR I
252.697,-59.916,FR II
252.72,-81.586,Bent
252.742,-81.673,Bent
252.779,-58.994,Bent
252.782,-60.134,Point Source
252.794,-82.197,FR I
252.801,-59.06,Point Source
252.818,-60.134,Point Source
252.819,-58.958,FR I
252.826,-59.406,FR II
252.831,-60.112,FR I
252.847,-59.821,FR II
252.861,-60.305,FR II
252.862,-59.206,FR I
252.864,-60.127,Point Source
252.869,-59.418,FR II
252.876,-59.357,Bent
252.919,-59.628,Bent
252.926,-60.212,FR I
252.93,-60.504,Point Source
252.941,-59.508,FR I
252.945,-59.375,FR II
252.948,-60.207,Bent
252.951,-82.41,FR II
252.954,-59.406,FR II
252.977,-59.816,FR I
252.992,-60.101,FR II
253.016,-60.113,Bent
253.021,-81.376,Bent
253.023,-59.889,FR I
253.05,-59.764,FR II
253.059,-59.678,FR II
253.063,-59.669,Bent
253.068,-81.426,FR II
253.074,-59.318,Bent
253.075,-59.09,FR II
253.102,-59.57,FR I
253.103,-59.617,Bent
253.127,-59.732,FR I
253.135,-82.901,FR II
253.136,-59.638,FR II
253.137,-60.354,Bent
253.139,-59.341,FR II
253.142,-59.714,FR II
253.182,-59.999,FR II
253.194,-82.646,Bent
253.196,-59.215,Bent
253.196,-60.634,Bent
253.219,-60.273,FR II
253.228,-83.141,FR II
253.247,-59.129,FR I
253.259,-59.699,FR II
253.27,-60.535,Bent
253.285,-59.695,FR II
253.324,-59.239,FR I
253.339,-59.419,FR I
253.355,-82.649,FR I
253.359,-82.176,Bent
253.366,-59.743,Point Source
253.368,-60.151,Bent
253.37,-60.005,Bent
253.379,-59.799,FR II
253.381,-59.065,FR I
253.398,-82.536,FR II
253.399,-59.56,FR I
253.413,-59.702,Bent
253.425,-59.574,Bent
253.457,-59.0,FR I
253.472,-82.226,FR I
253.506,-81.65,Bent
253.524,-59.524,FR II
253.534,-58.945,FR II
253.548,-82.66,Bent
253.592,-81.747,Bent
253.608,-59.314,FR II
253.621,-59.818,Bent
253.628,-59.219,FR I
253.634,-82.986,FR I
253.642,-59.266,Point Source
253.643,-59.376,Point Source
253.652,-59.086,Bent
253.655,-59.947,FR I
253.659,-60.027,FR I
253.706,-60.227,FR II
253.715,-59.597,Bent
253.729,-59.476,FR II
253.759,-60.046,Bent
253.764,-81.84,Exotic
253.775,-59.68,Bent
253.777,-59.559,FR I
253.781,-60.035,Bent
253.786,-59.549,FR I
253.787,-59.73,FR II
253.798,-59.439,FR II
253.821,-60.57,FR II
253.85,-59.821,FR II
253.85,-59.983,FR II
253.855,-59.716,FR I
253.856,-59.077,FR II
253.86,-59.737,Point Source
253.906,-60.004,FR II
253.923,-59.223,Bent
253.999,-59.41,FR I
254.036,-82.512,FR II
254.054,-59.114,FR I
254.06,-59.874,FR II
254.1,-60.573,Bent
254.115,-59.921,FR I
254.127,-59.515,Point Source
254.131,-59.834,FR I
254.188,-59.517,FR II
254.234,-60.116,FR II
254.236,-59.316,Bent
254.241,-60.396,FR II
254.268,-60.389,Bent
254.295,-82.596,FR II
254.309,-82.362,Bent
254.389,-60.361,Point Source
254.391,-60.142,Bent
254.4,-60.521,Bent
254.402,-60.014,FR I
254.419,-59.887,FR II
254.423,-81.66,FR I
254.435,-59.157,FR I
254.471,-59.558,FR I
254.484,-60.633,Point Source
254.523,-81.855,Bent
254.55,-81.696,FR I
254.552,-81.937,FR II
254.662,-82.524,FR I
254.671,-82.1,FR I
254.674,-59.789,FR II
254.676,-59.801,FR II
254.718,-59.299,FR I
254.773,-81.581,FR I
254.795,-59.645,Bent
254.804,-58.94,FR II
254.853,-82.798,FR II
254.878,-59.77,FR II
254.952,-59.185,FR II
254.962,-82.124,FR II
255.067,-82.13,FR II
255.086,-82.296,Point Source
255.129,-82.352,FR II
255.159,-59.442,FR II
255.189,-81.548,Point Source
255.338,-82.194,FR II
255.368,-82.312,FR II
255.419,-82.173,FR I
255.427,-81.451,FR II
255.51,-82.74,FR II
255.512,-82.593,FR II
255.525,-81.965,FR II
255.554,-81.771,Bent
255.575,-81.643,Bent
255.584,-81.262,FR II
255.591,-81.999,Bent
255.595,-81.607,FR I
255.649,-82.788,Bent
255.659,-82.816,Bent
255.731,-82.919,Bent
255.785,-81.848,FR II
255.953,-81.666,FR II
256.101,-82.395,Point Source
256.163,-82.158,FR II
256.266,-81.403,FR I
256.289,-82.459,Bent
256.452,-83.111,FR II
256.557,-81.72,FR I
256.567,-82.246,FR II
256.592,-82.332,FR II
256.613,-82.658,FR I
256.623,-82.12,Bent
256.626,-81.981,FR I
256.687,-82.07,Bent
256.752,-82.098,FR II
256.869,-82.181,Point Source
257.0,-82.552,Bent
257.128,-82.102,FR I
257.183,-82.446,Bent
257.271,-82.124,FR II
257.405,-82.586,Bent
257.482,-81.819,FR II
257.515,-81.829,FR II
257.631,-81.635,FR II
257.633,-81.615,FR I
257.676,-82.006,Bent
257.773,-82.756,Point Source
257.798,-82.531,Bent
257.848,-82.201,Bent
257.868,-82.211,FR II
257.88,-82.444,FR II
257.916,-82.523,FR I
258.11,-81.632,FR I
258.177,-82.172,Bent
258.178,-82.42,FR I
258.245,-82.596,FR I
258.252,-81.715,FR I
258.263,-82.307,Bent
258.316,-82.438,FR II
258.384,-82.353,FR I
258.385,-81.235,Bent
258.388,-82.459,FR I
258.396,-81.902,FR II
258.433,-82.95,Bent
258.466,-82.713,FR II
258.531,-82.172,FR I
258.54,-82.064,FR I
258.567,-82.292,FR II
258.574,-82.784,FR I
258.578,-82.158,Bent
258.579,-82.526,Bent
258.586,-81.838,Bent
258.699,-82.17,FR II
258.793,-82.039,FR II
258.872,-82.612,FR I
259.083,-82.116,Bent
259.089,-82.474,Bent
259.104,-82.269,FR I
259.139,-82.37,FR II
259.229,-82.355,FR II
259.296,-81.794,FR II
259.298,-82.558,FR II
259.318,-82.139,Bent
259.318,-82.894,Bent
259.399,-82.849,Bent
259.434,-82.663,FR II
259.439,-81.252,Bent
259.461,-82.453,FR II
259.47,-82.305,Point Source
259.597,-81.801,FR I
259.614,-81.356,FR I
259.814,-82.047,Bent
259.833,-82.581,Point Source
259.845,-82.596,Point Source
26.015,-53.294,FR II
26.019,-52.595,FR I
26.023,-60.497,FR II
26.023,-60.662,FR II
26.029,-53.213,FR II
26.03,-60.29,FR II
26.042,-53.371,FR II
26.053,-52.463,FR I
26.055,-53.302,Bent
26.06,-53.263,Bent
26.061,-60.392,FR I
26.061,-60.638,FR II
26.068,-52.808,FR II
26.074,-52.601,FR I
26.077,-53.227,FR II
26.091,-53.35,FR II
26.095,-53.742,FR II
26.11,-53.538,FR II
26.117,-52.861,FR II
26.119,-52.988,Point Source
26.128,-60.392,Bent
26.13,-60.799,Bent
26.137,-52.548,FR I
26.137,-52.931,FR II
26.143,-53.153,FR II
26.144,-53.586,FR II
26.151,-53.461,FR I
26.153,-52.907,FR II
26.154,-60.241,FR II
26.163,-52.162,Exotic
26.177,-61.456,FR II
26.178,-60.648,Bent
26.181,-60.626,FR II
26.191,-53.129,FR II
26.203,-52.562,FR II
26.205,-59.809,FR II
26.206,-53.369,FR II
26.207,-53.077,FR II
26.207,-60.615,FR II
26.227,-59.882,FR II
26.236,-53.042,FR II
26.251,-53.456,FR I
26.256,-53.03,FR II
26.257,-52.32,FR II
26.264,-53.032,FR II
26.268,-53.383,Bent
26.277,-52.951,FR II
26.28,-53.092,FR II
26.294,-52.731,FR II
26.299,-53.082,FR II
26.302,-60.562,FR II
26.304,-60.315,Point Source
26.309,-52.935,FR II
26.313,-60.219,Point Source
26.314,-53.232,Bent
26.318,-52.229,Bent
26.329,-61.174,Bent
26.349,-60.618,Point Source
26.368,-60.387,FR II
26.37,-52.045,FR II
26.373,-60.982,FR II
26.373,-61.236,Point Source
26.375,-53.0,FR I
26.375,-53.096,FR II
26.375,-60.272,FR II
26.384,-61.146,FR II
26.387,-53.113,FR II
26.389,-60.52,FR II
26.39,-60.822,FR II
26.403,-60.008,FR II
26.408,-60.555,FR II
26.415,-53.093,Bent
26.42,-60.617,FR II
26.428,-53.391,FR I
26.429,-52.943,FR I
26.433,-52.574,FR II
26.434,-60.226,FR I
26.442,-53.099,FR II
26.448,-60.526,FR II
26.474,-59.694,FR II
26.482,-60.265,FR I
26.487,-61.199,Bent
26.49,-60.619,FR II
26.504,-61.113,FR I
26.505,-53.684,FR II
26.506,-60.115,Point Source
26.507,-60.311,FR I
26.507,-60.598,FR II
26.519,-53.098,Bent
26.52,-53.322,FR II
26.52,-60.814,Bent
26.531,-60.879,FR II
26.552,-52.749,FR II
26.557,-52.931,FR II
26.572,-60.981,FR I
26.577,-52.07,FR II
26.578,-60.9,Point Source
26.583,-60.44,FR II
26.594,-61.363,FR II
26.596,-53.021,FR II
26.613,-53.311,FR II
26.636,-52.322,Bent
26.638,-52.988,FR II
26.649,-60.355,FR II
26.649,-61.529,FR II
26.651,-60.28,FR II
26.664,-61.438,Point Source
26.675,-53.026,FR II
26.682,-60.426,FR II
26.684,-52.989,FR II
26.695,-52.595,Bent
26.701,-52.044,Bent
26.721,-52.881,Bent
26.726,-60.444,FR II
26.743,-60.905,FR II
26.744,-60.703,FR II
26.746,-52.4,FR II
26.76,-59.712,FR II
26.766,-60.986,Point Source
26.768,-60.84,FR II
26.777,-52.912,FR II
26.782,-60.442,FR I
26.786,-60.501,FR I
26.795,-60.089,Bent
26.805,-52.719,FR I
26.809,-60.798,Bent
26.819,-60.052,Point Source
26.822,-61.088,FR II
26.83,-60.377,Bent
26.841,-52.248,Point Source
26.841,-60.323,Bent
26.842,-52.813,Bent
26.85,-60.746,Point Source
26.857,-53.651,Bent
26.861,-60.46,FR I
26.866,-60.863,Bent
26.871,-52.273,FR II
26.872,-61.184,FR I
26.891,-59.677,Point Source
26.912,-53.131,FR I
26.913,-60.815,Bent
26.916,-52.964,Bent
26.928,-59.701,Bent
26.93,-52.772,Bent
26.95,-53.235,FR II
26.952,-61.347,FR I
26.963,-60.965,FR II
26.977,-60.82,Bent
26.998,-60.373,FR II
26.999,-61.084,Point Source
260.023,-82.384,FR II
260.089,-81.54,FR I
260.111,-82.075,FR II
260.235,-82.171,FR II
260.283,-82.405,FR II
260.332,-81.962,FR I
260.564,-81.845,Point Source
260.618,-82.034,FR II
260.658,-82.429,Bent
260.707,-82.055,FR II
260.825,-82.517,Bent
260.879,-81.934,FR II
260.879,-82.851,Point Source
260.925,-82.524,Bent
260.951,-81.984,FR II
260.984,-82.22,FR II
261.009,-81.371,FR II
261.131,-82.513,Point Source
261.183,-82.305,Bent
261.184,-82.497,Bent
261.34,-81.813,Bent
261.527,-81.937,Bent
261.532,-82.692,FR I
261.664,-82.308,FR II
261.708,-82.244,FR II
261.74,-82.153,FR I
261.874,-81.984,FR I
261.953,-81.98,FR I
262.019,-81.852,Bent
262.218,-81.598,FR I
262.443,-82.765,Point Source
262.592,-81.97,FR I
262.719,-82.627,Bent
262.723,-82.655,FR II
262.933,-81.919,FR II
263.16,-82.415,FR I
27.005,-53.813,FR II
27.013,-53.222,FR I
27.015,-52.935,FR II
27.036,-53.632,FR II
27.048,-61.264,Point Source
27.066,-60.83,Bent
27.09,-60.98,Point Source
27.091,-52.992,Bent
27.097,-60.516,FR II
27.107,-60.436,FR I
27.108,-52.587,FR II
27.122,-53.007,FR II
27.14,-60.153,FR II
27.161,-60.847,Bent
27.17,-60.223,FR II
27.18,-52.798,FR II
27.195,-60.472,FR II
27.21,-53.459,FR I
27.214,-53.188,FR I
27.215,-60.808,FR II
27.269,-60.038,FR II
27.297,-60.43,FR I
27.333,-52.547,FR II
27.398,-52.729,FR I
27.412,-53.774,FR II
27.413,-52.917,Bent
27.423,-60.233,FR II
27.435,-59.865,Bent
27.451,-53.14,FR I
27.465,-60.947,FR II
27.541,-52.827,Point Source
27.551,-60.86,FR II
27.568,-60.534,Exotic
27.572,-60.511,Point Source
27.6,-52.836,FR II
27.601,-60.247,FR II
27.606,-60.285,FR II
27.626,-53.573,Bent
27.722,-52.764,FR II
27.764,-61.376,Bent
27.815,-60.475,FR II
27.89,-60.689,FR II
27.932,-61.003,FR I
27.943,-60.263,FR I
276.475,-76.655,FR II
276.522,-77.81,Bent
276.546,-77.288,FR I
276.706,-76.882,FR II
276.999,-77.346,FR I
277.023,-77.466,Bent
277.048,-76.657,Point Source
277.062,-76.4,FR II
277.14,-77.45,Bent
277.429,-77.101,FR I
278.179,-77.127,FR I
278.389,-76.297,Bent
278.609,-76.17,FR I
278.627,-76.693,FR I
278.814,-77.89,FR I
279.028,-76.798,FR II
279.173,-77.801,FR II
279.785,-76.587,Bent
279.79,-77.656,Bent
279.913,-76.537,FR II
279.998,-76.686,FR II
28.001,-60.514,FR II
28.007,-60.127,Bent
280.02,-77.608,FR I
280.11,-77.419,FR II
280.162,-77.158,FR II
280.223,-77.151,Bent
280.911,-76.385,FR II
281.023,-77.723,FR II
281.073,-77.517,Bent
281.126,-76.833,FR II
281.355,-77.454,Point Source
281.679,-77.194,FR II
281.835,-77.515,FR II
281.844,-77.786,Bent
281.86,-77.75,Bent
282.167,-76.809,Bent
282.336,-77.318,FR I
282.471,-76.71,FR II
282.672,-76.709,Bent
282.731,-77.576,FR II
282.91,-77.555,FR I
282.969,-76.446,Bent
283.12,-76.707,Bent
283.251,-77.46,FR II
283.309,-76.476,FR I
283.437,-77.363,Point Source
283.611,-77.575,FR II
283.914,-76.605,FR I
284.115,-76.761,Bent
284.303,-77.524,FR II
3.007,-66.336,FR II
3.016,-30.851,Point Source
3.025,-30.13,FR II
3.025,-66.307,FR II
3.028,-30.179,FR II
3.031,-66.397,FR II
3.034,-66.036,FR II
3.038,-66.347,Bent
3.042,-66.435,FR I
3.048,-19.402,FR II
3.048,-30.464,FR I
3.062,-30.078,FR II
3.064,-30.177,FR II
3.067,-19.542,FR I
3.067,-66.542,FR I
3.075,-18.703,Bent
3.083,-65.565,Bent
3.085,-65.826,FR II
3.087,-66.325,FR II
3.09,-66.482,FR II
3.095,-65.869,FR II
3.105,-18.803,FR II
3.105,-30.18,FR II
3.109,-29.687,FR I
3.114,-30.43,FR II
3.115,-30.173,FR I
3.117,-18.593,FR II
3.117,-29.681,FR I
3.117,-31.038,FR I
3.127,-65.445,FR II
3.133,-65.876,Bent
3.135,-18.931,FR I
3.138,-66.449,FR II
3.139,-66.406,FR I
3.14,-20.069,FR I
3.147,-19.35,Point Source
3.153,-19.348,FR II
3.156,-19.612,FR II
3.156,-29.779,Point Source
3.156,-65.296,FR II
3.156,-66.122,FR I
3.157,-19.754,FR II
3.158,-30.461,Bent
3.167,-66.444,FR II
3.167,-66.484,FR II
3.168,-30.683,Point Source
3.168,-65.827,Bent
3.171,-66.426,FR I
3.176,-19.248,FR II
3.176,-66.533,FR II
3.183,-66.254,Bent
3.196,-19.704,FR I
3.198,-65.803,FR II
3.2,-65.854,FR II
3.204,-31.369,FR II
3.206,-18.82,Bent
3.212,-19.952,FR I
3.245,-30.092,FR II
3.248,-84.696,FR I
3.253,-19.553,FR II
3.255,-30.48,FR II
3.257,-29.756,Bent
3.262,-19.275,FR II
3.264,-66.456,FR II
3.27,-30.347,Bent
3.274,-19.173,FR II
3.275,-66.966,Bent
3.281,-66.027,FR II
3.283,-65.982,FR II
3.286,-66.702,FR II
3.296,-19.123,FR II
3.302,-30.421,Bent
3.306,-19.088,Point Source
3.308,-30.132,FR II
3.31,-29.783,Point Source
3.311,-65.98,FR II
3.324,-30.699,Bent
3.34,-30.108,FR I
3.346,-29.944,Bent
3.346,-30.068,FR II
3.347,-30.198,Bent
3.349,-19.372,FR I
3.349,-19.564,FR II
3.353,-19.39,FR II
3.354,-65.896,Bent
3.361,-19.808,FR I
3.362,-29.954,FR II
3.365,-30.557,FR II
3.365,-30.697,Bent
3.368,-30.546,FR I
3.372,-19.393,Point Source
3.374,-30.599,FR II
3.376,-29.896,FR II
3.383,-31.198,FR I
3.384,-19.696,FR II
3.386,-30.745,Exotic
3.386,-65.875,FR II
3.39,-66.048,FR II
3.391,-18.737,Point Source
3.399,-19.468,FR I
3.399,-31.187,FR II
3.401,-18.751,FR II
3.402,-65.632,FR II
3.402,-66.468,FR II
3.409,-30.154,Bent
3.41,-65.435,Point Source
3.417,-19.754,FR I
3.42,-19.744,FR II
3.421,-30.148,FR II
3.426,-30.365,FR II
3.433,-18.793,FR I
3.434,-18.981,FR II
3.435,-65.958,Bent
3.438,-66.958,FR II
3.439,-30.154,Bent
3.445,-65.141,FR II
3.457,-18.93,FR I
3.457,-31.162,FR II
3.472,-19.68,Bent
3.476,-31.024,Bent
3.487,-20.026,FR I
3.489,-29.974,Point Source
3.491,-66.06,FR II
3.493,-19.754,FR II
3.498,-29.915,FR II
3.498,-30.708,Bent
3.499,-30.346,FR II
3.506,-29.796,FR II
3.515,-19.228,FR I
3.516,-19.678,Point Source
3.52,-66.095,Bent
3.521,-19.662,FR I
3.522,-31.132,Bent
3.527,-30.226,FR I
3.529,-19.137,FR II
3.531,-19.447,FR II
3.536,-30.403,FR II
3.539,-65.619,FR I
3.545,-19.782,Bent
3.545,-66.156,FR II
3.548,-19.434,FR II
3.551,-30.877,FR I
3.561,-18.888,Bent
3.569,-66.048,FR I
3.577,-19.452,FR II
3.587,-66.427,Point Source
3.588,-30.433,FR II
3.589,-30.388,Exotic
3.595,-19.38,FR I
3.596,-18.582,FR II
3.596,-18.764,Bent
3.597,-65.253,Bent
3.598,-30.02,FR II
3.599,-66.529,Bent
3.611,-65.798,Bent
3.617,-30.485,FR II
3.618,-30.736,FR II
3.628,-19.069,FR I
3.628,-30.408,Point Source
3.628,-30.802,Bent
3.63,-30.857,Bent
3.633,-29.717,FR I
3.637,-30.493,FR II
3.641,-65.614,FR II
3.641,-65.749,Bent
3.643,-20.024,FR II
3.644,-30.287,FR I
3.652,-19.298,FR II
3.653,-19.783,Bent
3.658,-18.773,FR II
3.658,-19.655,FR II
3.661,-30.995,Bent
3.664,-30.333,Exotic
3.665,-66.257,Point Source
3.674,-30.802,Bent
3.674,-30.825,FR II
3.675,-65.718,FR II
3.677,-19.04,FR II
3.678,-65.476,Exotic
3.682,-66.391,FR II
3.686,-66.248,FR II
3.69,-18.552,FR II
3.702,-20.419,FR II
3.703,-29.564,FR I
3.707,-65.959,FR II
3.715,-29.883,FR II
3.719,-30.417,FR II
3.721,-30.552,FR I
3.745,-30.265,FR I
3.751,-29.921,FR I
3.759,-19.21,Point Source
3.762,-19.406,FR II
3.762,-29.371,FR II
3.77,-19.019,FR II
3.77,-31.022,Point Source
3.775,-30.695,Point Source
3.783,-30.378,Bent
3.791,-66.109,FR II
3.793,-65.371,Point Source
3.802,-19.744,FR II
3.82,-66.189,FR II
3.821,-65.559,FR II
3.823,-29.931,FR I
3.828,-29.854,Bent
3.832,-66.763,Point Source
3.835,-66.916,FR I
3.836,-31.135,FR I
3.84,-66.029,FR II
3.857,-30.331,FR II
3.857,-30.691,FR II
3.864,-30.696,Bent
3.871,-30.253,Bent
3.872,-31.052,FR I
3.872,-66.14,FR I
3.874,-19.4,FR I
3.891,-29.992,FR II
3.891,-30.636,Bent
3.892,-65.685,FR II
3.894,-29.982,Bent
3.895,-29.849,FR II
3.905,-66.678,Exotic
3.915,-19.061,FR II
3.922,-66.048,FR II
3.926,-29.989,Bent
3.928,-30.556,FR II
3.932,-30.188,FR II
3.935,-66.379,FR II
3.936,-29.997,FR II
3.938,-66.11,FR II
3.947,-19.178,FR II
3.956,-65.972,FR II
3.959,-29.901,Bent
3.961,-30.521,Bent
3.963,-29.597,Bent
3.971,-29.589,Point Source
3.988,-31.008,FR I
3.99,-30.089,Point Source
3.991,-19.48,FR II
3.996,-30.268,Bent
3.999,-30.564,Bent
301.319,-56.678,Point Source
301.606,-57.093,FR II
301.665,-56.137,FR I
301.756,-56.063,Point Source
301.89,-56.992,Bent
302.002,-57.637,Bent
302.029,-56.186,FR II
302.032,-55.852,FR II
302.153,-56.814,FR I
302.188,-56.581,FR II
302.201,-57.011,Point Source
302.249,-56.491,FR I
302.252,-56.342,FR I
302.259,-56.413,FR I
302.273,-57.191,FR II
302.336,-56.699,FR II
302.372,-56.7,FR I
302.376,-57.016,Bent
302.396,-56.422,FR II
302.4,-57.85,FR I
302.418,-56.898,FR II
302.5,-56.193,FR II
302.545,-57.497,FR II
302.565,-57.645,Bent
302.567,-57.54,FR II
302.585,-57.464,FR I
302.604,-56.433,Bent
302.624,-56.583,Exotic
302.644,-56.882,FR II
302.661,-56.652,Point Source
302.71,-56.55,Point Source
302.72,-57.391,Point Source
302.742,-56.646,FR II
302.749,-56.715,Point Source
302.76,-56.267,FR II
302.791,-56.447,Bent
302.874,-56.757,FR II
302.877,-56.481,FR I
302.897,-57.217,FR II
302.903,-57.841,FR I
302.906,-57.138,FR I
302.913,-56.338,FR II
302.913,-57.69,Point Source
302.914,-56.317,Bent
302.922,-56.801,Point Source
302.928,-57.058,FR I
302.993,-57.087,FR I
303.015,-57.282,FR II
303.119,-56.676,FR II
303.152,-57.569,FR I
303.176,-57.393,Point Source
303.268,-57.516,FR II
303.375,-57.098,FR II
303.498,-56.132,Point Source
303.5,-57.786,FR II
303.521,-57.011,Exotic
303.542,-56.258,FR II
303.55,-56.007,Bent
303.605,-57.27,FR I
303.652,-57.048,Bent
303.653,-55.986,FR I
303.7,-57.378,FR II
303.731,-57.13,Point Source
303.75,-56.63,Point Source
303.779,-56.822,FR I
303.78,-57.841,FR II
303.809,-57.205,FR II
303.852,-55.892,FR II
303.917,-57.522,Bent
303.957,-57.182,FR II
303.968,-56.624,FR II
303.979,-56.779,Point Source
304.033,-57.875,Point Source
304.162,-56.647,FR II
304.182,-56.33,FR II
304.316,-56.683,FR II
304.351,-56.39,FR II
304.363,-56.903,FR II
304.414,-56.526,FR I
304.43,-56.858,FR II
304.449,-56.0,FR II
304.451,-57.786,FR I
304.475,-56.24,Point Source
304.507,-56.762,FR II
304.527,-56.258,FR II
304.646,-57.411,Point Source
304.758,-56.713,FR II
304.906,-56.949,Bent
308.098,-82.997,FR II
308.14,-83.095,FR II
309.682,-82.469,FR I
309.79,-83.072,FR II
310.242,-83.122,FR I
310.302,-83.457,FR I
310.317,-82.324,Bent
310.422,-82.36,FR II
310.547,-83.427,FR II
310.731,-82.153,Point Source
310.86,-82.239,FR I
311.366,-82.23,Bent
311.509,-82.141,FR I
311.626,-82.742,Bent
311.714,-82.81,FR II
311.83,-81.935,Bent
311.914,-82.979,FR II
311.961,-82.748,Bent
312.001,-82.82,FR II
312.068,-82.422,Bent
312.072,-82.031,FR II
312.097,-82.615,FR II
312.128,-83.007,Point Source
312.244,-81.971,FR II
312.286,-82.91,FR II
312.422,-83.072,FR I
312.531,-82.31,Bent
312.658,-82.071,Bent
312.751,-83.023,FR I
312.762,-82.501,FR II
312.942,-82.377,FR I
312.976,-82.059,Bent
312.997,-82.32,Point Source
313.001,-82.858,FR II
313.084,-82.913,FR II
313.146,-81.897,FR II
313.293,-82.384,FR II
313.444,-82.934,FR I
313.537,-82.451,FR I
313.545,-82.465,FR II
313.558,-82.477,Bent
313.595,-82.805,Bent
313.603,-82.335,FR II
313.688,-82.936,FR II
313.701,-82.422,FR II
313.75,-82.657,FR II
313.773,-82.489,Point Source
313.813,-82.381,FR II
313.905,-82.499,FR I
313.92,-81.855,FR I
314.049,-82.606,FR II
314.216,-82.852,Bent
314.232,-82.535,FR I
314.269,-82.813,FR II
314.446,-83.021,FR II
314.527,-82.225,FR I
314.572,-83.427,FR II
314.586,-83.324,Bent
314.606,-82.892,Bent
314.616,-83.086,FR II
314.665,-82.582,FR II
314.675,-82.311,FR I
314.698,-82.7,FR I
314.763,-82.401,FR I
314.768,-82.595,FR II
314.8,-82.726,FR II
314.851,-83.026,FR I
314.887,-82.577,FR II
315.069,-82.79,FR II
315.074,-81.898,FR II
315.172,-82.587,FR II
315.215,-82.953,FR I
315.221,-82.089,Bent
315.234,-82.118,Exotic
315.304,-82.686,FR II
315.319,-82.664,FR I
315.321,-82.54,FR II
315.332,-82.734,Bent
315.394,-82.757,Bent
315.439,-82.406,FR II
315.445,-82.159,Exotic
315.486,-83.068,FR II
315.49,-82.628,FR II
